time, aquisitionDuration, accX, accY, accZ, gyroX, gyroY, gyroZ
2.002,0.001596,-16.592712,17.794320,34.118945,-692.860000,-882.000000,-97.930000
2.004,0.001596,-17.420912,20.470409,32.376375,-648.410000,-820.120000,-123.550000
2.006,0.001595,-17.784745,22.505003,29.465708,-601.580000,-726.810000,-171.220000
2.008,0.001703,-19.723594,23.534268,28.953469,-526.960000,-650.090000,-221.900000
2.010,0.001839,-22.926284,25.808226,26.832704,-444.850000,-554.610000,-233.100000
2.012,0.001613,-24.879494,27.048132,22.753942,-357.490000,-493.780000,-218.820000
2.014,0.001602,-26.440147,28.474741,20.810306,-308.560000,-418.390000,-164.850000
2.016,0.001600,-26.770470,28.206654,21.212438,-218.050000,-375.130000,-72.800000
2.018,0.001612,-25.889610,27.656117,19.915085,-142.520000,-299.040000,-22.190000
2.020,0.001599,-23.759271,27.373667,17.081015,-46.270000,-243.460000,16.730000
2.022,0.001600,-20.240620,25.171518,16.358136,28.420000,-180.180000,25.690000
2.024,0.001595,-16.544840,22.940646,13.950134,99.750000,-107.240000,37.520000
2.026,0.001596,-12.892145,19.536890,12.849060,185.150000,-60.900000,36.820000
2.028,0.001602,-8.578806,16.013452,11.494259,240.730000,-10.640000,60.340000
2.030,0.001594,-3.762802,11.901178,9.545836,299.670000,7.980000,83.440000
2.032,0.001600,0.722879,7.338900,7.224006,334.390000,22.680000,116.060000
2.034,0.001609,5.309094,3.188328,5.538883,349.930000,25.480000,135.310000
2.036,0.001598,9.215514,-1.450546,3.312798,357.840000,26.530000,141.400000
2.038,0.001602,11.647452,-5.744736,1.235118,342.650000,23.730000,126.700000
2.040,0.001601,12.719803,-8.995299,-0.421281,294.210000,23.100000,87.780000
2.042,0.001598,12.600121,-11.341066,-1.709059,248.430000,27.370000,32.060000
2.044,0.001599,11.518196,-12.633632,-2.542046,190.120000,34.650000,-18.130000
2.046,0.001598,9.871371,-12.863421,-2.762261,109.620000,39.900000,-50.610000
2.048,0.001603,8.420826,-11.949051,-2.149489,51.380000,40.320000,-65.240000
2.050,0.001593,6.874534,-9.976692,-1.646824,-15.400000,39.900000,-57.470000
2.052,0.001593,5.720800,-7.544753,-0.315960,-58.240000,43.400000,-58.800000
2.054,0.001769,5.055368,-4.404298,1.177671,-96.740000,48.090000,-58.450000
2.056,0.001610,4.480894,-1.239906,2.776622,-116.480000,57.470000,-66.290000
2.058,0.001607,3.978230,1.804805,3.973442,-122.640000,72.660000,-74.270000
2.060,0.001602,3.446842,4.887813,5.184624,-120.890000,85.470000,-83.510000
2.062,0.001597,2.829282,8.550082,6.290486,-109.410000,101.220000,-84.420000
2.064,0.001600,2.412789,9.866584,7.113898,-83.230000,111.580000,-75.110000
2.066,0.001599,2.178212,11.628303,8.004332,-56.560000,121.380000,-63.980000
2.068,0.001588,2.125552,13.126722,7.377198,-24.990000,131.740000,-47.320000
2.070,0.001578,2.522897,13.916623,8.937852,20.860000,140.000000,-34.650000
2.072,0.001578,2.743111,14.577268,9.134130,59.220000,151.830000,-24.500000
2.074,0.001644,3.001625,14.586842,9.426154,107.660000,161.560000,-25.550000
2.076,0.001761,3.207478,14.294818,9.564985,143.710000,177.310000,-26.600000
2.078,0.001903,3.173967,13.768217,9.713391,188.370000,190.750000,-35.560000
2.080,0.001957,3.087796,12.767676,9.493176,221.550000,207.900000,-37.100000
2.082,0.001691,2.910666,12.107031,8.023481,263.270000,218.330000,-38.150000
2.084,0.001681,0.962243,13.035763,2.149489,319.200000,229.390000,-36.890000
2.086,0.001682,-1.886188,7.257516,7.836777,331.520000,241.500000,-32.900000
2.088,0.001680,-4.811216,5.749523,4.337276,349.020000,262.010000,-38.500000
2.090,0.001621,-7.425071,5.859631,3.202690,325.640000,301.490000,-61.670000
2.092,0.007462,-9.004874,5.663352,6.855385,268.240000,486.360000,-184.240000
2.099,0.001605,-11.657027,14.333116,13.777792,252.280000,525.840000,-192.990000
2.102,0.001618,-14.385776,17.349103,20.154449,262.360000,575.890000,-173.880000
2.104,0.001633,-15.338445,19.340611,22.940646,372.960000,623.630000,-136.640000
2.106,0.001638,-18.091131,18.268260,19.910298,475.650000,675.920000,-85.820000
2.108,0.001666,-15.348020,16.832076,25.927908,482.580000,700.350000,-16.240000
2.110,0.001647,-12.748527,15.209189,27.699202,539.980000,724.640000,72.240000
2.112,0.001626,-7.583052,14.175136,26.377913,580.510000,757.470000,101.710000
2.114,0.001680,-4.921324,11.647452,29.776882,616.700000,787.080000,98.070000
2.116,0.001640,-0.799476,9.316047,28.881660,666.190000,829.290000,62.370000
2.118,0.001725,1.369162,5.045793,33.271596,739.970000,856.380000,28.280000
2.120,0.001643,2.063318,1.752144,27.569946,790.230000,883.890000,18.620000
2.122,0.001712,3.829824,-1.876614,26.751321,752.780000,897.330000,25.130000
2.124,0.001650,6.276124,-5.074517,28.110908,745.360000,903.210000,49.070000
2.126,0.001636,8.746361,-7.889437,26.109825,758.030000,899.150000,58.520000
2.128,0.001670,11.690538,-10.330950,23.117775,740.250000,892.360000,64.260000
2.130,0.001588,14.735248,-12.748527,21.298609,694.820000,882.700000,50.540000
2.132,0.001625,17.205484,-14.629928,19.943808,652.890000,870.520000,29.820000
2.134,0.001589,20.029980,-16.118772,17.578892,600.040000,860.720000,-16.660000
2.136,0.001606,21.734251,-17.042717,14.476735,549.710000,840.770000,-48.720000
2.138,0.001716,23.390650,-17.310804,11.551707,464.590000,824.180000,-90.790000
2.140,0.001601,24.975240,-17.602829,10.120310,399.560000,795.480000,-107.870000
2.142,0.001612,26.239082,-17.487934,8.674551,337.260000,753.340000,-117.180000
2.144,0.001623,27.885906,-17.253357,6.218677,255.850000,712.880000,-118.160000
2.146,0.001593,29.188046,-16.808140,6.572935,196.350000,651.490000,-109.200000
2.148,0.001596,30.571570,-16.032601,5.562819,119.070000,603.330000,-96.740000
2.150,0.001591,32.132223,-15.257061,5.409626,64.750000,529.830000,-85.890000
2.152,0.001593,33.324256,-14.251733,4.930898,-4.480000,473.200000,-81.270000
2.154,0.001591,34.501927,-13.011827,4.567065,-48.510000,415.450000,-73.780000
2.155,0.001664,35.167359,-11.331492,4.600576,-92.540000,335.510000,-73.640000
2.157,0.001175,35.665236,-9.780413,4.145784,-131.810000,275.240000,-72.100000
2.159,0.001147,35.737045,-8.023481,4.145784,-178.850000,211.610000,-67.060000
2.161,0.001146,35.430659,-6.094207,4.480894,-208.670000,150.360000,-62.090000
2.163,0.001146,34.750866,-4.270254,5.203773,-234.710000,65.870000,-52.360000
2.165,0.001146,33.740749,-1.282991,6.031973,-265.370000,4.130000,-42.770000
2.167,0.001147,32.366800,-0.660645,6.750065,-283.710000,-74.480000,-33.250000
2.169,0.001146,30.179013,1.019691,7.549541,-301.070000,-129.920000,-29.260000
2.171,0.001146,27.660904,3.643120,8.344229,-307.510000,-178.080000,-29.750000
2.173,0.001145,24.137466,3.619184,9.368707,-312.620000,-233.030000,-34.440000
2.175,0.001147,20.422536,4.868664,10.048501,-315.210000,-266.280000,-40.530000
2.177,0.001147,16.678884,5.917078,10.967658,-316.610000,-302.540000,-42.070000
2.179,0.001144,12.786825,7.118685,11.949051,-313.530000,-324.030000,-40.460000
2.181,0.001144,8.842106,8.037843,12.652781,-306.530000,-344.470000,-29.680000
2.183,0.001144,5.682501,9.172428,12.987891,-296.240000,-353.220000,-20.370000
2.185,0.001144,2.594706,10.091586,13.710770,-287.490000,-356.440000,-5.530000
2.187,0.001148,-0.028724,10.982020,14.160774,-273.350000,-352.800000,0.070000
2.189,0.001146,-8.305931,22.787453,1.345226,-233.940000,-349.440000,4.130000
2.191,0.001145,2.714388,7.563902,13.203318,3.640000,-363.650000,130.200000
2.193,0.001143,7.343688,4.088337,7.434646,15.260000,-390.950000,265.440000
2.195,0.001146,14.524608,0.205853,8.248483,-23.240000,-479.220000,441.280000
2.197,0.001148,20.125725,-3.662269,8.535720,-68.810000,-542.640000,523.670000
2.199,0.001146,27.775799,-4.050039,4.911749,-122.570000,-561.890000,491.680000
2.201,0.001147,33.175850,-5.821332,8.789446,-200.550000,-591.010000,384.300000
2.203,0.001161,34.482778,-6.194740,10.747444,-231.910000,-568.820000,224.350000
2.205,0.001297,31.591261,-5.912291,9.545836,-240.800000,-574.350000,15.190000
2.208,0.001196,27.158239,-5.696863,9.775626,-273.280000,-590.100000,-76.510000
2.209,0.001152,21.834784,-5.893142,11.542132,-310.450000,-633.640000,-70.840000
2.211,0.001147,18.387942,-6.367082,14.931526,-333.480000,-697.060000,10.710000
2.213,0.001146,16.463456,-6.649532,15.051208,-364.490000,-740.320000,147.560000
2.215,0.001145,16.396434,-6.304848,15.807599,-395.710000,-797.650000,215.110000
2.217,0.001161,16.688458,-6.601659,16.243241,-448.560000,-807.030000,219.870000
2.220,0.001304,16.688458,-5.648990,16.109197,-500.010000,-794.640000,133.280000
2.222,0.001282,15.951217,-4.658023,17.899640,-529.200000,-775.670000,-17.360000
2.223,0.001148,13.548002,-3.700567,20.197534,-551.600000,-743.680000,-136.010000
2.225,0.001147,8.985725,-0.871285,19.905510,-573.790000,-705.880000,-235.830000
2.227,0.001148,3.073434,1.440971,21.925742,-587.020000,-682.080000,-292.320000
2.229,0.001145,-2.733537,4.155359,22.744367,-584.010000,-649.530000,-297.360000
2.231,0.001145,-7.362837,7.319751,21.657655,-552.930000,-653.800000,-253.400000
2.233,0.001144,-9.971904,9.713391,20.805519,-532.070000,-641.690000,-153.370000
2.235,0.001152,-10.982020,11.685750,21.274672,-506.800000,-624.260000,-83.020000
2.238,0.001396,-11.111277,13.447470,20.422536,-465.850000,-590.170000,-31.990000
2.240,0.001157,-11.221384,14.357053,18.627306,-446.110000,-552.580000,-24.010000
2.241,0.001147,-11.010744,16.056537,17.861342,-403.270000,-509.110000,-43.120000
2.243,0.001146,-10.996382,16.262390,18.028896,-363.300000,-453.880000,-85.820000
2.245,0.001146,-12.715016,16.822502,16.348561,-318.290000,-389.270000,-107.590000
2.247,0.001140,-13.782579,17.133675,15.486851,-267.820000,-343.000000,-122.710000
2.249,0.001131,-14.605991,17.698574,14.232583,-244.790000,-289.310000,-97.790000
2.251,0.001129,-14.749610,17.545381,13.413959,-194.740000,-258.860000,-66.010000
2.253,0.002051,-13.394809,17.636340,12.360757,-123.970000,-207.550000,3.710000
2.256,0.001250,-11.360215,17.219846,12.365544,-102.690000,-189.490000,31.150000
2.258,0.001398,-8.176674,16.812927,11.087340,-57.260000,-147.140000,39.270000
2.260,0.001239,-5.538883,16.056537,11.408088,-11.410000,-110.110000,24.780000
2.262,0.001129,-3.346309,15.218763,10.359674,15.470000,-69.160000,9.590000
2.264,0.001125,-1.302140,14.084178,9.536262,65.310000,-39.830000,-8.750000
2.266,0.001126,0.588835,12.446928,9.435729,104.720000,-22.050000,-13.580000
2.268,0.001179,1.981934,10.914998,7.989970,133.140000,-5.040000,-4.900000
2.270,0.001122,3.312798,8.937852,7.717095,163.450000,0.210000,9.590000
2.272,0.001122,4.021315,6.716554,7.070813,176.330000,6.160000,28.560000
2.274,0.001121,4.777705,5.079304,5.950589,189.840000,10.990000,31.360000
2.276,0.001121,5.625054,3.513864,5.299519,196.560000,17.290000,28.840000
2.278,0.001157,6.405381,1.967572,4.859089,197.120000,25.200000,19.740000
2.280,0.001139,6.999003,0.751603,4.069188,192.500000,30.380000,8.330000
2.282,0.001141,7.171345,-0.205853,3.667056,184.170000,35.840000,0.000000
2.284,0.001143,7.563902,-1.005329,3.365458,169.610000,37.380000,-3.150000
2.286,0.001138,7.769755,-1.551079,3.121307,158.410000,37.450000,-2.590000
2.288,0.001153,8.286782,-1.943636,2.829282,138.110000,35.280000,1.680000
2.290,0.001124,8.717637,-2.068105,2.786197,119.700000,33.180000,3.080000
2.292,0.001123,8.937852,-1.914912,2.953752,102.550000,31.500000,0.700000
2.294,0.001125,9.038385,-1.517568,3.111732,81.200000,32.060000,-6.440000
2.296,0.001124,8.731999,-0.938307,3.264925,67.480000,35.630000,-24.920000
2.298,0.001156,7.831990,-0.301599,3.710142,50.680000,39.900000,-38.710000
2.300,0.001136,6.510701,0.900009,4.088337,38.780000,45.920000,-57.610000
2.302,0.001138,5.175050,1.991508,4.772918,29.190000,56.210000,-66.570000
2.304,0.001136,3.734078,3.298436,5.304306,22.190000,64.120000,-89.460000
2.306,0.001138,2.527684,4.777705,5.936227,21.420000,78.190000,-72.240000
2.308,0.001157,1.713846,6.046335,6.477190,25.760000,89.530000,-69.650000
2.310,0.001222,1.182458,7.415497,7.051663,32.760000,105.280000,-65.100000
2.312,0.001136,1.019691,8.406464,7.630924,48.720000,118.510000,-61.110000
2.314,0.001220,0.890434,9.536262,8.138376,70.210000,137.270000,-59.430000
2.316,0.001140,0.981392,10.354887,8.569231,81.200000,151.130000,-61.250000
2.318,0.001163,0.923945,10.876700,9.306472,108.290000,167.650000,-65.170000
2.320,0.001126,0.737241,11.365003,9.531474,128.100000,189.630000,-72.450000
2.322,0.001126,0.402132,11.671389,9.727753,157.500000,207.760000,-80.710000
2.324,0.001122,-0.263300,13.548002,4.303765,183.750000,226.030000,-89.740000
2.326,0.001124,-2.297894,13.155445,3.868122,238.910000,248.710000,-98.770000
2.328,0.001148,-7.329326,9.450091,10.072437,248.150000,270.550000,-107.380000
2.330,0.001122,-10.249566,9.991053,5.845269,258.370000,315.280000,-124.810000
2.332,0.001124,-12.437353,11.207022,8.483060,199.010000,357.490000,-154.490000
2.334,0.001122,-13.830452,11.786283,15.032059,209.440000,412.790000,-198.030000
2.336,0.001124,-15.362382,13.576726,18.229962,248.570000,483.770000,-218.330000
2.338,0.001149,-16.587925,15.395892,15.936855,287.420000,537.530000,-224.140000
2.340,0.001125,-16.563989,13.643748,22.763516,297.920000,601.090000,-191.240000
2.342,0.001124,-15.132592,15.678342,21.700740,370.090000,619.430000,-129.710000
2.344,0.001125,-11.518196,14.759184,20.590091,413.140000,647.640000,-52.920000
2.346,0.001125,-7.980396,13.677259,23.041179,455.560000,669.410000,5.950000
2.348,0.001159,-3.959081,11.283619,23.596503,494.900000,697.830000,37.380000
2.350,0.001138,0.440430,7.755394,22.921497,576.800000,713.510000,59.570000
2.352,0.001140,4.322914,5.467074,19.450719,595.000000,720.230000,57.540000
2.354,0.001142,8.181462,2.297894,20.599666,592.270000,732.480000,49.280000
2.356,0.001141,11.379365,-0.497877,20.278918,614.250000,727.440000,24.150000
2.358,0.001160,13.926198,-2.690451,17.406550,614.040000,732.620000,1.400000
2.360,0.001200,15.424616,-5.050580,16.396434,581.420000,717.920000,-17.920000
2.362,0.001146,15.750151,-6.659106,13.883112,568.960000,713.370000,-24.430000
2.364,0.001140,18.349644,-8.195823,12.126180,540.330000,689.290000,-28.840000
2.366,0.001142,18.675179,-9.756477,10.680422,496.650000,667.520000,-30.940000
2.368,0.001184,20.494346,-11.178299,10.168183,452.200000,636.720000,-29.190000
2.370,0.001139,23.208733,-12.087882,8.746361,392.560000,607.740000,-38.010000
2.372,0.001124,24.008209,-12.791612,7.937310,352.380000,581.350000,-47.390000
2.374,0.001124,25.406095,-13.251191,6.960705,304.850000,538.440000,-61.880000
2.376,0.001124,26.875790,-13.260766,5.998462,238.070000,503.790000,-67.970000
2.378,0.001158,27.833246,-12.973529,5.495797,187.600000,451.850000,-79.870000
2.380,0.001140,28.685382,-12.442141,4.753769,125.370000,407.960000,-77.770000
2.382,0.001138,29.336452,-11.834156,4.140997,79.450000,361.550000,-74.200000
2.384,0.001141,29.843904,-10.958084,3.796313,21.280000,296.240000,-62.860000
2.386,0.001143,30.341781,-9.924031,3.623971,-19.740000,245.070000,-52.220000
2.388,0.001161,30.528485,-8.736786,3.384607,-57.610000,175.490000,-40.390000
2.390,0.001141,30.533272,-7.511242,3.676631,-103.180000,124.390000,-31.990000
2.392,0.001141,30.174226,-6.113357,3.906420,-134.330000,55.440000,-29.120000
2.394,0.001141,29.532730,-4.734620,4.619725,-172.340000,8.610000,-26.810000
2.396,0.001141,28.130057,-3.365458,4.969197,-195.230000,-37.450000,-31.430000
2.398,0.001204,26.071527,-2.020232,5.787822,-221.760000,-94.080000,-32.480000
2.400,0.001140,23.658738,-0.914370,6.424530,-235.900000,-131.460000,-39.200000
2.402,0.001140,20.556580,0.172342,7.061238,-247.870000,-174.720000,-40.600000
2.404,0.001140,17.248570,1.373949,7.750606,-263.270000,-201.110000,-43.050000
2.406,0.001139,13.887899,2.427151,8.545295,-272.790000,-224.000000,-36.120000
2.408,0.001160,10.508080,3.427692,9.205939,-281.960000,-246.330000,-31.920000
2.410,0.001141,7.185707,4.557491,9.842648,-285.460000,-256.760000,-19.460000
2.412,0.001139,10.551165,-0.157980,24.415128,-261.240000,-231.420000,8.750000
2.414,0.001139,10.584676,3.480353,5.773460,-35.700000,-325.360000,138.040000
2.416,0.001140,15.965579,0.507452,0.225002,-66.570000,-351.470000,349.160000
2.418,0.001162,23.902889,-5.912291,9.134130,-154.840000,-462.490000,507.710000
2.420,0.001141,28.144419,-10.622974,8.909128,-139.440000,-538.650000,612.150000
2.422,0.001139,33.817346,-11.207022,0.957456,-188.650000,-585.970000,581.000000
2.424,0.001141,37.130144,-13.117147,5.218135,-326.270000,-616.350000,468.300000
2.426,0.001141,42.046680,-13.782579,9.703817,-377.300000,-626.570000,268.450000
2.428,0.001170,39.451974,-13.088424,9.555411,-429.310000,-643.160000,139.160000
2.430,0.001129,37.838661,-13.385235,13.844814,-473.480000,-676.340000,47.740000
2.432,0.001126,34.995017,-12.461290,12.566610,-473.760000,-738.500000,56.420000
2.434,0.001144,34.396607,-12.614483,15.103868,-556.990000,-820.680000,161.000000
2.437,0.001653,33.218936,-11.949051,18.177302,-653.030000,-934.920000,214.270000
2.438,0.001150,34.779589,-10.761805,19.264015,-698.110000,-954.240000,201.320000
2.440,0.001153,35.330126,-10.388398,25.832163,-772.310000,-980.280000,117.950000
2.442,0.001139,31.485941,-9.182003,28.618360,-801.290000,-999.040000,-10.080000
2.444,0.001138,26.966748,-6.821874,31.031149,-825.020000,-975.170000,-199.010000
2.446,0.001139,18.488475,-4.088337,33.443938,-844.550000,-969.360000,-304.010000
2.448,0.001147,10.594251,0.263300,33.391278,-854.350000,-953.540000,-350.910000
2.450,0.001137,3.489927,2.470236,33.577982,-853.930000,-968.030000,-316.470000
2.452,0.001137,-1.814379,5.964951,34.243414,-821.590000,-972.930000,-231.770000
2.454,0.001137,-5.907504,9.641582,34.157243,-809.550000,-990.080000,-108.570000
2.456,0.001421,-8.095290,10.972446,32.610951,-773.920000,-971.390000,-36.820000
2.458,0.001236,-11.140001,13.059700,30.887531,-739.060000,-913.500000,-50.470000
2.460,0.001261,-14.687375,14.366627,30.231673,-692.790000,-863.940000,-88.760000
2.462,0.001142,-18.871458,16.319838,26.330040,-656.950000,-776.440000,-145.040000
2.464,0.001146,-22.643834,18.593796,25.765141,-627.060000,-686.910000,-201.040000
2.466,0.001138,-29.408261,21.552335,22.610323,-572.670000,-626.150000,-195.510000
2.468,0.001137,-33.032232,23.859804,21.604995,-529.410000,-571.270000,-146.090000
2.470,0.001138,-35.038102,25.894398,21.346482,-482.650000,-483.000000,-79.240000
2.472,0.001144,-35.794493,28.661445,18.536348,-400.050000,-414.960000,8.890000
2.474,0.001138,-35.727471,31.969456,17.942725,-315.420000,-321.860000,59.360000
2.476,0.001136,-51.338791,34.951931,18.948054,-201.670000,-224.000000,152.880000
2.478,0.001140,-47.542478,33.319469,18.957629,-111.580000,-157.780000,325.220000
2.480,0.001142,-18.182089,21.490100,10.977233,12.460000,5.600000,185.080000
2.482,0.001137,-2.120765,21.547547,13.346937,54.880000,106.680000,-14.420000
2.484,0.001135,6.228251,21.198076,17.018780,124.810000,148.890000,-47.600000
2.486,0.001134,12.336821,19.436357,13.586301,234.990000,136.850000,22.120000
2.488,0.001142,17.569318,14.821419,12.145329,285.040000,80.990000,148.960000
2.490,0.001135,21.729464,9.933606,9.033597,347.060000,42.210000,214.620000
2.492,0.001134,23.893314,4.030890,6.663894,364.140000,12.460000,213.430000
2.494,0.001135,22.950220,-1.546291,4.222381,368.270000,6.090000,143.780000
2.496,0.001142,20.130512,-5.821332,1.804805,346.990000,14.630000,10.220000
2.498,0.001137,14.313967,-10.029352,-0.258513,315.980000,40.040000,-93.660000
2.500,0.001137,7.793692,-12.059158,-2.542046,247.520000,57.050000,-144.760000
2.502,0.001136,2.987263,-12.868209,-2.695239,179.830000,58.940000,-142.800000
2.504,0.001143,-0.038298,-13.586301,-3.590460,97.860000,59.850000,-91.700000
2.506,0.001137,-1.268629,-11.604367,-2.058530,32.550000,55.020000,-31.430000
2.508,0.001134,-0.871285,-8.521358,-1.273416,-15.820000,60.550000,15.470000
2.510,0.001134,0.746816,-5.289944,0.335110,-77.140000,74.760000,20.090000
2.512,0.001385,2.020232,-1.689910,2.494173,-104.020000,120.260000,-27.160000
2.514,0.001342,2.685664,2.283533,4.054826,-120.680000,146.440000,-114.170000
2.516,0.001150,2.532471,6.055909,5.639416,-118.370000,181.160000,-170.170000
2.518,0.001127,1.235118,9.837860,7.042089,-109.900000,222.390000,-212.450000
2.520,0.001193,-0.368621,13.193744,8.770297,-81.410000,244.300000,-224.000000
2.522,0.001128,-1.929274,16.248028,10.024564,-53.130000,264.180000,-202.370000
2.524,0.001123,-2.977688,18.565072,11.561281,2.310000,275.170000,-166.250000
2.526,0.001123,-3.370245,20.499133,9.316047,60.760000,286.020000,-104.580000
2.528,0.001131,-5.897929,22.136383,5.668140,179.480000,296.100000,-77.070000
2.530,0.001123,-8.937852,18.273048,10.977233,225.890000,319.830000,-55.160000
2.532,0.001123,-12.571397,17.282081,8.832532,269.220000,373.170000,-73.850000
2.534,0.001125,-15.558660,17.114526,8.856468,273.980000,421.540000,-119.770000
2.536,0.001130,-15.750151,19.082098,10.067650,284.270000,475.790000,-171.850000
2.538,0.001126,-13.959708,21.566696,14.438436,265.510000,552.860000,-204.540000
2.540,0.001126,-12.537886,25.583224,20.240620,246.680000,615.160000,-254.870000
2.542,0.001121,-18.703903,27.608244,23.606078,329.630000,680.400000,-288.260000
2.544,0.001131,-20.020405,30.600294,27.210900,433.370000,763.560000,-265.720000
2.546,0.001123,-20.570942,27.488562,29.633263,567.420000,811.370000,-164.500000
2.548,0.001136,-19.991681,25.262477,32.065201,642.600000,835.310000,-22.610000
2.550,0.001136,-15.841110,21.518824,35.995558,683.410000,815.850000,123.970000
2.552,0.001143,-9.105407,18.320921,36.790247,792.680000,845.460000,192.920000
2.554,0.001136,-3.877697,14.146412,38.504093,879.200000,887.880000,185.710000
2.556,0.001135,0.799476,7.314964,36.435988,983.990000,920.500000,165.060000
2.558,0.001139,5.452712,2.470236,34.272138,987.280000,959.700000,123.060000
2.560,0.001143,8.889979,-1.948423,35.985984,996.870000,972.230000,55.090000
2.562,0.001137,11.393726,-6.199528,33.874793,1026.900000,1001.140000,19.670000
2.564,0.001134,13.447470,-9.603284,30.083268,1016.890000,997.430000,-6.370000
2.566,0.001136,13.150658,-13.155445,27.785373,978.390000,989.310000,-0.140000
2.568,0.001144,15.304934,-16.233666,26.071527,923.090000,989.730000,5.320000
2.570,0.001179,18.488475,-18.541135,23.055540,878.220000,961.380000,24.710000
2.572,0.001137,21.619356,-20.106576,18.852309,804.860000,945.700000,13.860000
2.574,0.001138,24.759812,-21.887444,16.707607,740.180000,917.910000,-7.770000
2.576,0.001145,27.866757,-23.266181,14.347478,633.360000,888.020000,-46.830000
2.578,0.001138,30.068906,-24.084806,12.456503,569.520000,861.770000,-103.040000
2.580,0.001137,32.074776,-24.587470,10.613400,494.760000,815.990000,-130.270000
2.582,0.001137,33.223723,-24.439064,8.444762,395.150000,780.010000,-154.980000
2.584,0.001144,35.454596,-24.410341,7.276666,316.470000,728.490000,-164.430000
2.586,0.001137,35.296615,-23.601290,6.055909,213.710000,655.060000,-158.060000
2.588,0.001137,36.455137,-22.543302,4.715471,142.240000,588.490000,-129.640000
2.590,0.001136,37.493977,-21.317758,3.523438,74.410000,496.930000,-105.910000
2.592,0.001144,38.331751,-20.001256,2.029807,-9.800000,426.230000,-77.910000
2.594,0.001137,39.169525,-18.368793,1.302140,-73.360000,330.050000,-61.460000
2.596,0.001137,39.772722,-16.650160,0.689368,-152.950000,262.290000,-51.520000
2.598,0.001136,39.882830,-14.634715,0.852136,-206.780000,191.660000,-59.360000
2.600,0.001159,39.270058,-12.394268,1.134585,-275.170000,104.230000,-62.930000
2.602,0.001139,38.317389,-10.455420,2.503747,-321.020000,37.590000,-87.430000
2.604,0.001137,36.522159,-8.224547,4.069188,-361.410000,-47.110000,-74.270000
2.606,0.001135,34.162030,-6.051122,5.897929,-406.210000,-107.520000,-71.820000
2.608,0.001146,31.193916,-4.083550,7.803266,-430.990000,-164.850000,-65.310000
2.610,0.001136,27.517285,-1.977147,4.011741,-454.930000,-234.570000,-56.630000
2.612,0.001136,33.597131,-9.933606,26.981110,-247.240000,-314.160000,95.620000
2.614,0.001138,37.747703,-5.917078,0.876072,-191.450000,-473.480000,291.270000
2.616,0.001145,45.187136,-11.862880,7.994758,-255.780000,-551.530000,553.840000
2.618,0.001137,52.731889,-18.809223,10.249566,-277.760000,-776.370000,841.540000
2.620,0.001139,57.193634,-23.108201,7.319751,-423.710000,-868.000000,912.380000
2.622,0.001138,62.349535,-25.205029,10.058075,-557.480000,-958.580000,757.120000
2.624,0.001145,68.927257,-26.684299,17.732085,-664.300000,-994.420000,550.060000
2.626,0.001138,67.984163,-26.961961,25.185880,-777.980000,-1007.090000,330.890000
2.628,0.001138,61.128778,-25.650246,24.654492,-801.010000,-1077.790000,87.570000
2.630,0.001138,57.811193,-24.908218,29.202408,-934.360000,-1112.440000,23.870000
2.632,0.001142,54.732972,-23.093839,36.905142,-1025.080000,-1234.870000,33.040000
2.634,0.001137,54.263819,-22.500216,44.483406,-1097.040000,-1330.280000,69.930000
2.636,0.001137,49.634519,-21.777337,51.784008,-1216.530000,-1403.920000,33.320000
2.638,0.001140,45.469585,-20.144874,57.696299,-1280.440000,-1442.280000,-77.140000
2.640,0.001145,39.758360,-15.371956,61.119204,-1342.670000,-1420.650000,-224.140000
2.642,0.001137,29.930075,-12.365544,65.585736,-1368.500000,-1430.170000,-408.100000
2.644,0.001138,23.112988,-7.324538,66.557554,-1393.490000,-1420.930000,-486.990000
2.646,0.001490,10.637336,-3.154818,71.651220,-1395.100000,-1422.820000,-517.930000
2.648,0.001199,1.330864,2.455875,73.671452,-1314.180000,-1426.670000,-492.870000
2.650,0.001141,-8.593168,8.152738,67.783098,-1292.060000,-1426.810000,-454.650000
2.652,0.001139,-20.049129,13.476193,69.530455,-1281.490000,-1399.580000,-392.350000
2.654,0.001136,-34.631184,20.068278,63.149010,-1229.760000,-1337.980000,-382.200000
2.656,0.001151,-49.778137,28.378996,61.837296,-1190.770000,-1241.310000,-385.840000
2.658,0.001136,-85.457735,46.407892,55.034571,-1066.030000,-1093.400000,-390.950000
2.660,0.001246,-156.740334,92.270035,41.328588,-971.390000,-919.310000,424.970000
2.662,0.001355,-156.735547,65.963931,58.366518,-738.010000,-692.790000,1603.630000
2.664,0.001258,-35.765769,64.901155,30.710401,-236.740000,-150.220000,827.260000
2.666,0.001225,16.631011,72.350163,26.655575,-23.590000,434.980000,-92.400000
2.668,0.001144,28.149206,54.560630,30.944978,207.130000,758.240000,-774.830000
2.670,0.001141,27.972077,41.443483,43.827548,423.150000,800.310000,-1057.210000
2.672,0.001148,25.224178,38.695584,23.122562,664.370000,670.460000,-693.420000
2.674,0.001140,30.648167,28.709318,21.131054,759.220000,349.160000,15.120000
2.676,0.001137,42.611579,14.333116,12.513950,834.470000,-85.540000,916.230000
2.678,0.001139,54.014880,-6.017611,5.620267,868.280000,-297.150000,1277.010000
